Category,Url,Product Title,SKU,Price,Save percent,Product list price,Image url,Product details,UPC,Collection,Available Options,Manufacturer Resources,Product Gallery,About the Manufacturer
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-701073000000000-starck-tub-acrylic-side-panel-for-31-1-2-inch-width-bathtubs-white.html,"Duravit 701073000000000 Starck Tub Acrylic Side Panel for 31-1/2 Inch Width Bathtubs, White",701073000000000,$255.13, 38%,$410.00,https://www.kbauthority.com/images/T/59/572836_web2_prod_normal_2-01.jpg,"Duravit 701073000000000 Starck Tub Acrylic Side Panel for 31-1/2 Inch Width Bathtubs, White
Features: 
		Finish: white
		For 31-1/2 Inch width bathtubs
		Side panel
Additional information:
* The support frame # 790100000000000 is not included in the scope of delivery of the Starck acrylic panel and needs to be ordered separately
See related products below
SKU: 701073000000000",04021534485619,Starck,,,,"It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-701074000000000-starck-tub-acrylic-side-panel-for-35-3-8-inch-width-bathtubs-white.html,"Duravit 701074000000000 Starck Tub Acrylic Side Panel for 35-3/8 Inch Width Bathtubs, White",701074000000000,$260.76, 38%,$420.00,https://www.kbauthority.com/images/T/59/572836_web2_prod_normal_2-01.jpg,"Duravit 701074000000000 Starck Tub Acrylic Side Panel for 35-3/8 Inch Width Bathtubs, White
Features: 
		Finish: white
		For 35-3/8 Inch width bathtubs
		Side panel
Additional information:
* The support frame # 790100000000000 is not included in the scope of delivery of the Starck acrylic panel and needs to be ordered separately
See related products below
SKU: 701074000000000",04021534485626,Starck,,,,"It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-790851000000000-blue-moon-wooden-inlay-teak-for-700143000000090-bathtub.html,Duravit 790851000000000 Blue Moon Wooden Inlay Teak for 700143000000090 Bathtub,790851000000000,$2512.24, 43%,$4370.00,https://www.kbauthority.com/images/T/55/568179_web2_prod_normal_2.jpg,"Duravit 790851000000000 Blue Moon Wooden Inlay Teak for 700143000000090 Bathtub
SKU: 790851000000000",04021534401930,Blue Moon,,,"https://www.kbauthority.com/images/D.cache.dpicon/20705.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-790852000000000-blue-moon-acrylic-inlay-white-for-700143000000090-bathtub.html,Duravit 790852000000000 Blue Moon Acrylic Inlay White for 700143000000090 Bathtub,790852000000000,$1066.41, 43%,$1855.00,https://www.kbauthority.com/images/T/55/568132_web2_prod_normal_2.jpg,"Duravit 790852000000000 Blue Moon Acrylic Inlay White for 700143000000090 Bathtub
SKU: 790852000000000",04021534401947,Blue Moon,,,"https://www.kbauthority.com/images/D.cache.dpicon/20707.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-790883000000000-blue-moon-55-1-8-x-55-1-8-inch-tub-cover.html,Duravit 790883000000000 Blue Moon 55-1/8 x 55-1/8 Inch Tub Cover,790883000000000,$2012.10, 43%,$3500.00,https://www.kbauthority.com/images/T/55/duravit-blue-moon-bath-cover-for-700143--dur-790883000000000_0a.jpg,"Duravit 790883000000000 Blue Moon 55-1/8 x 55-1/8 Inch Tub Cover
Available finishes:
		White
SKU: 790883000000000",04021534528002,Blue Moon,,,,"It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ds8778-durastyle-70-1-2-x-31-1-8-inch-furniture-panel-for-back-to-wall-version-for-700298000000090-bathtub.html,DURAVIT DS877808282 DURASTYLE 70-1/2 X 31-1/8 INCH FURNITURE PANEL FOR BACK-TO-WALL VERSION FOR 700298000000090 BATHTUB,DS877808282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-back-to-wall-for-bath-700231-white--dur-ot894808282_0.jpg,"Duravit DS8778 DuraStyle 70-1/2 x 31-1/8 Inch Furniture Panel for Back-to-Wall Version for 700298000000090 Bathtub
An understated ambience creates a sense of serenity, giving one a moment to breathe deep and relax. Like DuraStyle: designed by Matteo Thun & Partners, the bathroom series is deliberately understated – and therefore able to blend harmoniously into any environment. It is its simplicity of form that makes DuraStyle so unique: a narrow, elegant ceramic edge and the mixture of open and closed furniture units with different decor finishes and real wood for the furniture accessories defines that individuality. With Design, variety and an attractive price / performance ratio Durastyle sets a new standard in the bathroom, in the Home as well as in the Project area. 
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Available Colors: 
Basalt Matte - 43
European Oak - 52
Chestnut Dark - 53
White Acrylic - 82
SKU: DS877804343 DS877805252 DS877805353 DS877808282",04021534935275,DuraStyle,"DS877808282
Acrylic White 
$975.40",,"https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-back-to-wall-for-bath-700231-white--dur-ot894808282_0.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ds8783-durastyle-70-1-2-x-31-1-8-inch-furniture-panel-for-corner-right-for-700298000000090-bathtub.html,DURAVIT DS878308282 DURASTYLE 70-1/2 X 31-1/8 INCH FURNITURE PANEL FOR CORNER RIGHT FOR 700298000000090 BATHTUB,DS878308282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/T/57/duravit-durastyle-panel-for-left-corner-for-bath-700231-european-oak--dur-ot894705252_0.jpg,"Duravit DS8783 DuraStyle 70-1/2 x 31-1/8 Inch Furniture Panel for Corner Right for 700298000000090 Bathtub
An understated ambience creates a sense of serenity, giving one a moment to breathe deep and relax. Like DuraStyle: designed by Matteo Thun & Partners, the bathroom series is deliberately understated – and therefore able to blend harmoniously into any environment. It is its simplicity of form that makes DuraStyle so unique: a narrow, elegant ceramic edge and the mixture of open and closed furniture units with different decor finishes and real wood for the furniture accessories defines that individuality. With Design, variety and an attractive price / performance ratio Durastyle sets a new standard in the bathroom, in the Home as well as in the Project area. 
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Available Colors: 
Basalt Matte - 43
European Oak - 52
Chestnut Dark - 53
White Acrylic - 82
SKU: DS878304343 DS878305252 DS878305353 DS878308282",04021534935084,DuraStyle,"DS878308282
Acrylic White 
$906.38",,"https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-left-corner-for-bath-700231-white--dur-ot894708282_0-01.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ds8788-durastyle-70-1-2-x-31-1-8-inch-furniture-panel-for-corner-left-for-700298000000090-bathtub.html,DURAVIT DS878808282 DURASTYLE 70-1/2 X 31-1/8 INCH FURNITURE PANEL FOR CORNER LEFT FOR 700298000000090 BATHTUB,DS878808282,$906.38,35%,$1390.00,https://www.kbauthority.com/images/T/55/duravit-durastyle-panel-for-left-corner-for-bath-700231-dark-chestnut--dur-ot894705353_0.jpg,"Duravit DS8788 DuraStyle 70-1/2 x 31-1/8 Inch Furniture Panel for Corner Left for 700298000000090 Bathtub
An understated ambience creates a sense of serenity, giving one a moment to breathe deep and relax. Like DuraStyle: designed by Matteo Thun & Partners, the bathroom series is deliberately understated – and therefore able to blend harmoniously into any environment. It is its simplicity of form that makes DuraStyle so unique: a narrow, elegant ceramic edge and the mixture of open and closed furniture units with different decor finishes and real wood for the furniture accessories defines that individuality. With Design, variety and an attractive price / performance ratio Durastyle sets a new standard in the bathroom, in the Home as well as in the Project area. 
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Available Colors: 
Basalt Matte - 43
European Oak - 52
Chestnut Dark - 53
White Acrylic - 82
SKU: DS878804343 DS878805252 DS878805353 DS878808282",04021534934902,DuraStyle,"DS878808282
Acrylic White 
$906.38",,"https://www.kbauthority.com/images/W/2/duravit-durastyle-panel-for-left-corner-for-bath-700231-white--dur-ot894708282_0.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ds8939-durastyle-70-1-2-inch-furniture-panel-for-niche-for-700298000000090-bathtub.html,DURAVIT DS893908282 DURASTYLE 70-1/2 INCH FURNITURE PANEL FOR NICHE FOR 700298000000090 BATHTUB,DS893908282,$589.02,46%,$1090.00,https://www.kbauthority.com/images/T/56/duravit-durastyle-panel-for-recess-for-bath-700231-dark-chestnut--dur-ot894905353_0.jpg,"Duravit DS8939 DuraStyle 70-1/2 Inch Furniture Panel for Niche for 700298000000090 Bathtub
An understated ambience creates a sense of serenity, giving one a moment to breathe deep and relax. Like DuraStyle: designed by Matteo Thun & Partners, the bathroom series is deliberately understated – and therefore able to blend harmoniously into any environment. It is its simplicity of form that makes DuraStyle so unique: a narrow, elegant ceramic edge and the mixture of open and closed furniture units with different decor finishes and real wood for the furniture accessories defines that individuality. With Design, variety and an attractive price / performance ratio Durastyle sets a new standard in the bathroom, in the Home as well as in the Project area. 
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Available Colors: 
Basalt Matte - 43
European Oak - 52
Chestnut Dark - 53
White Acrylic - 82
SKU: DS893904343 DS893905252 DS893905353 DS893908282",04021534935954,DuraStyle,"DS893908282
Acrylic White 
$589.02",,"https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-recess-for-bath-700231-white--dur-ot894908282_0.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ds8946-durastyle-66-1-2-x-29-1-8-inch-panel-for-corner-right-for-700231000000090-bathtub.html,DURAVIT DS894608282 DURASTYLE 66-1/2 X 29-1/8 INCH PANEL FOR CORNER RIGHT FOR 700231000000090 BATHTUB,DS894608282,$618.75,46%,$1145.00,https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-left-corner-for-bath-700231-white--dur-ot894708282_0-01.jpg,"Duravit DS8946 DuraStyle 66-1/2 x 29-1/8 Inch Panel for Corner Right for 700231000000090 Bathtub
An understated ambience creates a sense of serenity, giving one a moment to breathe deep and relax. Like DuraStyle: designed by Matteo Thun & Partners, the bathroom series is deliberately understated – and therefore able to blend harmoniously into any environment. It is its simplicity of form that makes DuraStyle so unique: a narrow, elegant ceramic edge and the mixture of open and closed furniture units with different decor finishes and real wood for the furniture accessories defines that individuality. With Design, variety and an attractive price / performance ratio Durastyle sets a new standard in the bathroom, in the Home as well as in the Project area. 
Available Colors: 
Basalt Matte - 43
European Oak - 52
Chestnut Dark - 53
White Acrylic - 82
SKU: DS894604343 DS894605252 DS894605353 DS894608282",04021534957185,DuraStyle,"DS894608282
Acrylic White 
$618.75",,"https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-left-corner-for-bath-700231-white--dur-ot894708282_0-01.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ds8947-durastyle-66-1-2-x-29-1-8-inch-panel-for-corner-left-for-700231000000090-bathtub.html,DURAVIT DS894708282 DURASTYLE 66-1/2 X 29-1/8 INCH PANEL FOR CORNER LEFT FOR 700231000000090 BATHTUB,DS894708282,$618.75,46%,$1145.00,https://www.kbauthority.com/images/W/2/duravit-durastyle-panel-for-left-corner-for-bath-700231-white--dur-ot894708282_0.jpg,"Duravit DS8947 DuraStyle 66-1/2 x 29-1/8 Inch Panel for Corner Left for 700231000000090 Bathtub
An understated ambience creates a sense of serenity, giving one a moment to breathe deep and relax. Like DuraStyle: designed by Matteo Thun & Partners, the bathroom series is deliberately understated – and therefore able to blend harmoniously into any environment. It is its simplicity of form that makes DuraStyle so unique: a narrow, elegant ceramic edge and the mixture of open and closed furniture units with different decor finishes and real wood for the furniture accessories defines that individuality. With Design, variety and an attractive price / performance ratio Durastyle sets a new standard in the bathroom, in the Home as well as in the Project area. 
Available Colors: 
Basalt Matte - 43
European Oak - 52
Chestnut Dark - 53
White Acrylic - 82
SKU: DS894704343 DS894705252 DS894705353 DS894708282",04021534957222,DuraStyle,"DS894708282
Acrylic White 
$618.75",,"https://www.kbauthority.com/images/W/2/duravit-durastyle-panel-for-left-corner-for-bath-700231-white--dur-ot894708282_0.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ds8948-durastyle-66-1-2-x-29-1-8-inch-panel-for-for-back-to-wall-version-for-700231000000090-bathtub.html,DURAVIT DS894808282 DURASTYLE 66-1/2 X 29-1/8 INCH PANEL FOR FOR BACK-TO-WALL VERSION FOR 700231000000090 BATHTUB,DS894808282,$946.91,35%,$1465.00,https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-back-to-wall-for-bath-700231-white--dur-ot894808282_0.jpg,"Duravit DS8948 DuraStyle 66-1/2 x 29-1/8 Inch Panel for for Back-to-Wall Version for 700231000000090 Bathtub
An understated ambience creates a sense of serenity, giving one a moment to breathe deep and relax. Like DuraStyle: designed by Matteo Thun & Partners, the bathroom series is deliberately understated – and therefore able to blend harmoniously into any environment. It is its simplicity of form that makes DuraStyle so unique: a narrow, elegant ceramic edge and the mixture of open and closed furniture units with different decor finishes and real wood for the furniture accessories defines that individuality. With Design, variety and an attractive price / performance ratio Durastyle sets a new standard in the bathroom, in the Home as well as in the Project area. 
Available Colors: 
Basalt Matte - 43
European Oak - 52
Chestnut Dark - 53
White Acrylic - 82
SKU: DS894804343 DS894805252 DS894805353 DS894808282",04021534957260,DuraStyle,"DS894808282
Acrylic White 
$946.91",,"https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-back-to-wall-for-bath-700231-white--dur-ot894808282_0.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-ds8949-durastyle-66-1-2-inch-panel-for-niche-for-700231000000090-bathtub.html,DURAVIT DS894908282 DURASTYLE 66-1/2 INCH PANEL FOR NICHE FOR 700231000000090 BATHTUB,DS894908282,$540.50,42%,$930.00,https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-recess-for-bath-700231-white--dur-ot894908282_0.jpg,"Duravit DS8947 DuraStyle 66-1/2 x 29-1/8 Inch Panel for Corner Left for 700231000000090 Bathtub
An understated ambience creates a sense of serenity, giving one a moment to breathe deep and relax. Like DuraStyle: designed by Matteo Thun & Partners, the bathroom series is deliberately understated – and therefore able to blend harmoniously into any environment. It is its simplicity of form that makes DuraStyle so unique: a narrow, elegant ceramic edge and the mixture of open and closed furniture units with different decor finishes and real wood for the furniture accessories defines that individuality. With Design, variety and an attractive price / performance ratio Durastyle sets a new standard in the bathroom, in the Home as well as in the Project area. 
Available Colors: 
Basalt Matte - 43
European Oak - 52
Chestnut Dark - 53
White Acrylic - 82
Additional information
	The included support frame is required for the installation of the panel, Heights of DuraStyle series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/8"" shadow gap = 22 1/4"", overall height incl. 1 3/8"" bathtub rim = 23 5/8"", ** Heights of DuraStyle series: Height bathtub panel = 17 1/2"", Height bathtub panel incl. 5/8"" shadow gap = 18 1/2"", overall height incl. 3/4"" bathtub trim = 19 1/4"", *** Heights of DuraStyle series: Height bathtub panel = 26 3/4"", Height bathtub panel incl. 5/8"" shadow gap = 27 3/8"", overall height incl. 3/4"" bathtub trim = 28 1/8""
SKU: DS894904343 DS894905252 DS894905353 DS894908282",04021534957307,DuraStyle,"DS894908282
Acrylic White 
$540.50",,"https://www.kbauthority.com/images/W/20/duravit-durastyle-panel-for-recess-for-bath-700231-white--dur-ot894908282_0.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-hp0300-happy-d.2-plus-15-7-8-x-14-3-8-inch-cover-plate-for-semi-tall-cabinet.html,Duravit HP0300 Happy D.2 Plus 15 7/8 x 14 3/8 Inch Cover Plate for Semi-Tall-Cabinet HP030002222 HP030008080...,HP030002222,$153.84,36%,$240.00,https://www.kbauthority.com/images/T/313/HP0300_Duravit.png,"Duravit HP0300 Happy D.2 Plus 15 7/8 x 14 3/8 Inch Cover Plate for Semi-Tall-Cabinet
	Duravit has been the Proud Recipient of Numerous International Design Awards.These Awards Celebrate Bold Design, which has Become Duravit’s Hallmark over the Years.Each Duravit Designer is a Specialist in His Field – a Prominent Global Innovator with an Inherent Sense for Good Design. Good Design, as Duravit and Its Designers See It, is never at the Expense of Practicality – Neither is Interested in “Design for Design’s Sake”.That’s You, the Bathroom User, and Your Own Set of Needs and Requirements. Thanks to an Ongoing Dialogue with Its Trade Partners and Sanitary Ware Dealers, Duravit is Best Able to Address these Needs and Requirements in the Brand’s Designs. Simply Put, Duravit Recognizes Good Bathroom Design by the Fact that It Seems Specially-Created to Suit All Individual Tastes.This Fusion of Duravit’s Environmentally-Friendly Production Technologies with the Company’s Meticulous Quality Control Results in Products that are Highly Functional and Long-Lasting.At Duravit, Sustainable Materials, Modern Expertise and the Foresight to Recognize What Will be Important Tomorrow Comprise the Essential Ingredients for Beautiful – and Responsible – Living Bathrooms.
	The Archetypical Open Oval of the Happy D. Design Classic Runs Through All the Elements in This New Range. Above-Counter Basins with Precise Lines, Stand-Alone Consoles and Matching Tall and Semi-Tall Cabinets as Well as Circular Mirrors Combine to Create Perfectly Harmonized Washing Areas.
	Individual Style Collections can be Created with a Total of Eleven Carcass Surfaces to Choose From: Quality Wood, Or Matt, Yet Practical Surfaces in Light and Dark Shades.The Console Panel can be Selected From a Range of Six Finishes, Enabling a Range of Different, Expressive Combinations.
Features:
		Cover Plate for Semi-Tall Cabinet
		1 Countertop
		Suitable for Semi-Tall Cabinet # Hp 1260, Hp 1261
		Design by Sieger Design
		Happy D.2 Plus Collection
Dimensions:
		Length: 15.875 Inch
		Width: 14.375 Inch
		Height: 0.625 Inch
Available Finishes:
		White High Gloss: HP030002222
		White Satin Matt: HP030003636
		Nordic White Satin Matt: HP030003939
		Brushed Walnut: HP030006969
		Mediterranean Oak: HP030007171
		Graphite Super Matt: HP030008080
SKU: HP030002222 HP030008080 HP030007171 HP030006969 HP030003636 HP030003939",04053424867601,Happy D.2 Plus,"HP030003636
White Satin Matt 
$202.47
HP030003939
Nordic White Satin Matt 
$202.47
HP030006969
Brushed Walnut 
$183.55
HP030007171
Mediterranean Oak 
$183.55
HP030008080
Graphite Super Matt 
$183.55
HP030002222
White High Gloss 
$153.84","https://www.kbauthority.com/files/PDF/Duravit/HP0300.pdf,","https://www.kbauthority.com/images/D.cache.dpicon/407313.png,https://www.kbauthority.com/images/W/370/HP030003636_Duravit_White_Satin_Matt.png,https://www.kbauthority.com/images/W/339/HP030003939_Duravit_Nordic_White_Satin_Matt.png,https://www.kbauthority.com/images/W/339/HP030006969_Duravit_Brushed_Walnut.png,https://www.kbauthority.com/images/W/339/HP030007171_Duravit_Mediterranean_Oak.png,https://www.kbauthority.com/images/W/339/HP030008080_Duravit_Graphite_Super_Matt.png,https://www.kbauthority.com/images/W/339/HP030002222_Duravit_White_High_Gloss.png,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
Home > Bath > All Bath Brands > Duravit>Covers and Panels,https://www.kbauthority.com/duravit-st8775-stark-new-27-1-8-x-62-1-4-inch-furniture-panel-back-to-wall-version-for-700333000000090-bathtub.html,DURAVIT ST877508282 STARK NEW 27-1/8 X 62-1/4 INCH FURNITURE PANEL BACK-TO-WALL VERSION FOR 700333000000090 BATHTUB,ST877508282,$975.40,46%,$1805.00,https://www.kbauthority.com/images/T/31/26-02.jpg,"Duravit ST8775 Stark New 27-1/8 x 62-1/4 Inch Furniture Panel Back-to-Wall Version for 700333000000090 Bathtub
Please note, that this is a bathtub panel only. BATHTUB NOT INLUDED.
Features:
		27-1/8 x 62-1/4 Inch
		Furniture Panel Back-to-Wall Version
		Compatible with: 700333000000090 Bathtub
Available Colors: 
		Oak (Real Wood Veneer): ST877500505
		Brushed Oak (Real Wood Veneer): ST877501212
		American Walnut (Real Wood Veneer): ST877501313
		Terra (Decor): ST877501414
		Macassar (Real Wood Veneer): ST877502424
		American Cherry Tree (Real Wood Veneer): ST877502626
		Pine Silver (Decor): ST877503131
		Basalt Matte (Decor): ST877504343
		Graphite Matte (Decor): ST877504949
		Pine Terra (Decor): ST877505151
		European Oak (Decor): ST877505252
		Chestnut Dark (Decor): ST877505353
		Brushed Walnut (Real Wood Veneer): ST877506969
		Mediterranean Oak (Real Wood Veneer): ST877507171
		Brushed Dark Oak (Real Wood Veneer): ST877507272
		Ticino Cherry Tree (Decor): ST877507373
		Natural Walnut (Decor): ST877507979
		White Acrylic: ST877508282
Additional information:
	The included support frame is required for the installation of the panel, Heights of Darling New series: Height bathtub panel = 21 7/8"", Height bathtub panel incl. 3/4"" shadow gap = 22 5/8"", overall height incl. 1"" bathtub trim = 23 5/8""
SKU: ST877500505 ST877501212 ST877501313 ST877501414 ST877502424 ST877502626 ST877503131 ST877504343 ST877504949 ST877505151 ST877505252 ST877505353 ST877506969 ST877507171 ST877507272 ST877507373 ST877507979 ST877508282",04021534647031,Starck,"ST877508282
White Acrylic 
$975.40",,"https://www.kbauthority.com/images/W/69/82-25.jpg,","It all began in Hornberg, Germany in 1817 when Georg Friedrich Horn built an earthenware factory initially focused solely on the manufacture of crockery. In 1956, production evolved from earthenware to porcelain, extending the product range to include sanitary ceramics. This provided a platform for future success and also introduced the sanitary world to a new name: Duravit. Today, Duravit AG operates at an international level and boasts 10 production plants with a workforce of more than 5,000 employees worldwide."
