Link,Full Name,SKU,Summary,Price Currency,Price,Availability,PriceValidUntil,Aggregate Rating,Review Count,Available Finishes / Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20,Specifications,Faucet Installation,cUPC Certification,NSF Certification,Lead Free,Undermount Installation,Flush DXF,Full DXF,Negative DXF,Water Sense,Topmount Installation,Apron Installation,Undermount To Laminate Installation,Warranty,Care and Cleaning Manual,ICC Certification,Installation,Specification,Vessel Installation
https://www.mrdirectint.com/3218bl-offset-double-bowl-stainless-steel-kitchen-sink.html,3218BL Offset Double Bowl Undermount Stainless Steel Sink,3218BL,"The 3218BL is part of our Fabricator Series line of sinks. It is constructed from 18 gauge, 304 grade stainless steel and has reversible bowls available. The surface has a brushed satin finish to help mask small scratches that occur over time and will keep this sink looking beautiful for years. The overall dimensions of the 3218BL are 32 1/4"" x 18"" x 9 1/4"" and a 33"" minimum cabinet size is required. The 3218BL has a cutout template included with purchase. This sink contains a 3 1/2"" center drain, is fully insulated, and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,114.00,InStock,2021-07-30,4.71428571429,7,,16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Center Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,One-Piece Construction,Limited Lifetime Warranty,,,,,,,,https://www.mrdirectint.com/media/products/sink/3218bl/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/3218bl/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/3218bl/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/3218bl/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/3218bl/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/3218bl/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/3218bl_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/3218bl_flush.dxf,https://www.mrdirectint.com/files/dxfs/3218bl_full.dxf,https://www.mrdirectint.com/files/dxfs/3218bl_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/530l-small-offset-stainless-steel-sink.html,530L Small Offset Stainless Steel Sink,530L,"The 530L small offset double bowl undermount sink is constructed from 304 grade stainless steel and is available in 18 gauge thickness. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the 530L are 27 1/2"" x 18"" x 7 3/4"" and a 30"" minimum cabinet size is required. This sink contains a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,137.00,InStock,2021-07-30,4.75,20,,18-Gauge Steel,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,Limited Lifetime Warranty,,,,,,,https://www.mrdirectint.com/media/products/sink/530l/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/530l/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/530l/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/530l/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/530l/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/530l/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/530l_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/530l_flush.dxf,https://www.mrdirectint.com/files/dxfs/530l_full.dxf,https://www.mrdirectint.com/files/dxfs/530l_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/us1038t-single-bowl-topmount-stainless-steel-sink.html,US1038T Single Bowl Topmount Stainless Steel Sink,US1038T,"We are proud to introduce a new line of stainless steel kitchen sinks that have been made in the USA. This new collection of kitchen sinks is made from 300-series stainless steel. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the US1038T are 25"" x 22"" x 8"" and a 27"" minimum cabinet size is required. This sink contains a 3 1/2"" center drain and comes with sound-dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,97.00,InStock,2021-07-30,4.83333333333,6,,Topmount Installation,Certified High-Quality 300 Series Stainless Steel,Brushed Satin Finish,Center Drain,Thick Sound Dampener Rubber Pad,One-Piece Construction,Installation Hardware Included,Limited Lifetime Warranty,,,,,,,,https://www.mrdirectint.com/media/products/sink/us1038t/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/us1038t/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/us1038t/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/us1038t/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/us1038t_specs.pdf,,,,,,,,,,https://www.mrdirectint.com/files/install/topmount_install.pdf,,,,,,,,
https://www.mrdirectint.com/ada2318-single-bowl-stainless-steel-sink.html,ADA2318 Single Bowl Stainless Steel Sink,ADA2318,"This sink is part of our new line of economically-priced sinks that adhere to the Americans with Disabilities (ADA) guidelines. The ADA2318 is constructed from 18-gauge, 304-grade stainless steel and designed to be safer, easier to use, and more comfortable for individuals with disabilities or limited mobility. The surface has a brushed satin finish to help mask small scratches that occur over time. The overall dimensions of the ADA2318 are 23"" x 17 3/4"" x 5 5/8"" and a 24"" minimum cabinet size is required. This sink contains a 3 1/2"" center drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,114.00,InStock,2021-07-30,5,1,,Undermount Installation,"24"" Minimum Cabinet Size",18-Gauge Steel,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Center Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,Limited Lifetime Warranty,ADA Compliant,,,,https://www.mrdirectint.com/media/products/sink/ada2318/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/ada2318/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/ada2318/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/ada2318/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/ada2318/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/ada2318/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/ada2318_specs.pdf,,,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/ada2318_flush.dxf,https://www.mrdirectint.com/files/dxfs/ada2318_full.dxf,https://www.mrdirectint.com/files/dxfs/ada2318_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/t3120d-topmount-double-bowl-3-4-radius-stainless-steel-sink.html,"T3120D Topmount 3/4"" Radius Stainless Steel Sink",T3120D,"If you need to evenly split your kitchen chores, consider the T3120D. Its equal bowls allow flexibility in style. Featuring the same rounded interior corners as is characteristic of all 3/4"" radius sinks, the T3120D presents a smooth appearance which is also easier to clean. Don't worry about any potential minor scratches, the beautiful brushed satin finish will mask them. This sink contains 3 1/2"" offset drains, is fully insulated and comes with sound dampening pads. The overall dimensions of the T3120D are 31 1/8"" x 20"" x 9"" and a 33"" minimum cabinet size is required. Of course the T3120D comes with the same limited lifetime warranty that applies to all MR Direct sinks.",USD,218.00,InStock,2021-07-30,5,1,,Topmount Installation,"33"" Minimum Cabinet Size",18-Gauge Steel,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Installation Hardware Included,Limited Lifetime Warranty,,,,,,https://www.mrdirectint.com/media/products/sink/t3120d/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/t3120d/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/t3120d/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/t3120d/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/t3120d_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,,,,,,https://www.mrdirectint.com/files/install/topmount_install.pdf,,,,,,,,
https://www.mrdirectint.com/504-large-stainless-steel-kitchen-sink.html,504 Large Stainless Steel Kitchen Sink,504,"The 504 large equal double bowl undermount sink is constructed from 304 grade stainless steel and is available in your choice of 18 or 16 gauge thicknesses. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the 504 are 34 3/4"" x 20 5/8"" x 9 1/4"" and a 36"" minimum cabinet size is required. This sink contains a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,160.00,InStock,2021-07-30,4.86111111111,36,,16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,,,,,,https://www.mrdirectint.com/media/products/sink/504/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/504/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/504/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/504/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/504/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/504/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/504_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/504_flush.dxf,https://www.mrdirectint.com/files/dxfs/504_full.dxf,https://www.mrdirectint.com/files/dxfs/504_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/3322d-double-equal-rectangular-stainless-steel-kitchen-sink.html,3322D Double Equal Rectangular Stainless Steel Kitchen Sink,3322D,"The 90 degree 3322D double bowl equal rectangular sink is constructed from one solid piece of 16 gauge, 304 grade stainless steel. Since the steel is not stretched or molded, this sink is one of the sturdiest and heaviest stainless steel sinks available. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the 3322D are 32"" x 19"" x 10"" and a 33"" minimum size cabinet is required. This sink contains a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,344.00,InStock,2021-07-30,4.77777777778,9,,16-Gauge Steel,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,Cardboard Cutout Template Included,Installation Hardware Included,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,,,,,,https://www.mrdirectint.com/media/products/sink/3322d/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/3322d/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/3322d/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/3322d/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/3322d/product/dim_in.1000.png,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/3322d_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/3322d_flush.dxf,https://www.mrdirectint.com/files/dxfs/3322d_full.dxf,https://www.mrdirectint.com/files/dxfs/3322d_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/824-white-d-bowl-quartz-granite-sink.html,824-White D-Bowl Quartz Granite Sink,824-White,"The Quartz Granite 824-White D-Bowl sink is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The non-porous finish of our Quartz Granite sinks gives it anti-bacterial properties. Aside from being anti-bacterial, the 824-White is stain and scratch resistant and can resist heat up to 550 degrees. The overall dimensions of the sink are 24 3/4"" x 22"" x 8 1/4"" and a 27"" minimum cabinet size is required. The sink contains a 3 1/2"" offset drain and is available in multiple colors. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,206.00,InStock,2021-07-30,5,3, 824-White,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,,,,,https://www.mrdirectint.com/media/products/sink/824-white/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/824-white/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/824-white/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/824-white/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/824-white/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/824-white/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/824-white/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/824-white_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/824-white_flush.dxf,https://www.mrdirectint.com/files/dxfs/824-white_full.dxf,https://www.mrdirectint.com/files/dxfs/824-white_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/824-black-d-bowl-quartz-granite-sink.html,824-Black D-Bowl Quartz Granite Sink,824-Black,"The Quartz Granite 824-Black D-Bowl sink is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The non-porous finish of our Quartz Granite sinks gives it anti-bacterial properties. Aside from being anti-bacterial, the 824-Black is stain and scratch resistant and can resist heat up to 550 degrees. The overall dimensions of the sink are 24 3/4"" x 22"" x 8 1/4"" and a 27"" minimum cabinet size is required. The sink contains a 3 1/2"" offset drain and is available in multiple colors. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,206.00,OutOfStock,2021-07-30,5,1, 824-Black,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,,,,,https://www.mrdirectint.com/media/products/sink/824-black/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/824-black/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/824-black/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/824-black/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/824-black/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/824-black/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/824-black/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/824-black_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/824-black_flush.dxf,https://www.mrdirectint.com/files/dxfs/824-black_full.dxf,https://www.mrdirectint.com/files/dxfs/824-black_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/824-silver-d-bowl-quartz-granite-sink.html,824-Silver D-Bowl Quartz Granite Sink,824-Silver,"The Quartz Granite 824-Silver D-Bowl sink is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The non-porous finish of our Quartz Granite sinks gives it anti-bacterial properties. Aside from being anti-bacterial, the 824-Silver is stain and scratch resistant and can resist heat up to 550 degrees. The overall dimensions of the sink are 24 3/4"" x 22"" x 8 1/4"" and a 27"" minimum cabinet size is required. The sink contains a 3 1/2"" offset drain and is available in multiple colors. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,206.00,InStock,2021-07-30,4.25,4, 824-Silver,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,,,,,https://www.mrdirectint.com/media/products/sink/824-silver/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/824-silver/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/824-silver/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/824-silver/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/824-silver/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/824-silver/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/824-silver/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/824-silver_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/824-silver_flush.dxf,https://www.mrdirectint.com/files/dxfs/824-silver_full.dxf,https://www.mrdirectint.com/files/dxfs/824-silver_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/824-slate-d-bowl-quartz-granite-sink.html,824-Slate D-Bowl Quartz Granite Sink,824-Slate,"The Quartz Granite 824-Slate D-Bowl sink is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The non-porous finish of our Quartz Granite sinks gives it anti-bacterial properties. Aside from being anti-bacterial, the 824-Slate is stain and scratch resistant and can resist heat up to 550 degrees. The overall dimensions of the sink are 24 3/4"" x 22"" x 8 1/4"" and a 27"" minimum cabinet size is required. The sink contains a 3 1/2"" offset drain and is available in multiple colors. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,206.00,InStock,2021-07-30,4,1, 824-Slate,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,,,,,https://www.mrdirectint.com/media/products/sink/824-slate/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/824-slate/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/824-slate/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/824-slate/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/824-slate/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/824-slate/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/824-slate/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/824-slate_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/824-slate_flush.dxf,https://www.mrdirectint.com/files/dxfs/824-slate_full.dxf,https://www.mrdirectint.com/files/dxfs/824-slate_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/824-mocha-d-bowl-quartz-granite-sink.html,824-Mocha D-Bowl Quartz Granite Sink,824-Mocha,"The Quartz Granite 824-Mocha D-Bowl sink is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The non-porous finish of our Quartz Granite sinks gives it anti-bacterial properties. Aside from being anti-bacterial, the 824-Mocha is stain and scratch resistant and can resist heat up to 550 degrees. The overall dimensions of the sink are 24 3/4"" x 22"" x 8 1/4"" and a 27"" minimum cabinet size is required. The sink contains a 3 1/2"" offset drain and is available in multiple colors. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,206.00,InStock,2021-07-30,5,1, 824-Mocha,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,,,,,https://www.mrdirectint.com/media/products/sink/824-mocha/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/824-mocha/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/824-mocha/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/824-mocha/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/824-mocha/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/824-mocha/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/824-mocha/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/824-mocha_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/824-mocha_flush.dxf,https://www.mrdirectint.com/files/dxfs/824-mocha_full.dxf,https://www.mrdirectint.com/files/dxfs/824-mocha_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/824-beige-d-bowl-quartz-granite-sink.html,824-Beige D-Bowl Quartz Granite Sink,824-Beige,"The Quartz Granite 824-Beige D-Bowl sink is made from a granite composite material that is comprised of 80% Quartz and 20% Acrylic. The non-porous finish of our Quartz Granite sinks gives it anti-bacterial properties. Aside from being anti-bacterial, the 824-Beige is stain and scratch resistant and can resist heat up to 550 degrees. The overall dimensions of the sink are 24 3/4"" x 22"" x 8 1/4"" and a 27"" minimum cabinet size is required. The sink contains a 3 1/2"" offset drain and is available in multiple colors. As always, our Quartz Granite sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,206.00,InStock,2021-07-30,5,1, 824-Beige,Undermount Installation,"Made with 80% Quartz, 20% Acrylic",All-Natural Materials - Eco-Friendly and Recyclable,Offset Drain,Heat Resistant to 550 Degrees,Stain Resistant,Scratch Resistant,Multiple Colors Available,Installation Hardware Included,Limited Lifetime Warranty,Acrylic Provides Sound Dampening - No Pads Needed,,,,,https://www.mrdirectint.com/media/products/sink/824-beige/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/824-beige/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/824-beige/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/824-beige/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/824-beige/alt/03.1000.png,https://www.mrdirectint.com/media/products/sink/824-beige/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/824-beige/product/dim_in.1000.png,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/824-beige_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_trugranite.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/824-beige_flush.dxf,https://www.mrdirectint.com/files/dxfs/824-beige_full.dxf,https://www.mrdirectint.com/files/dxfs/824-beige_neg.dxf,,,,,,,,,,
https://www.mrdirectint.com/413-fireclay-double-offset-bowl-sink.html,413 Fireclay Double Offset Bowl Sink,413,"Initially created with the functionality of a farmhouse sink, the 413 Fireclay Double Offset Bowl Sink has a twist of extra convenience in the form of its second basin. This reversible sink offers a fluted design on one side and a smooth side on the other, and is sure to bring both fashion and function to your kitchen. Our fireclay sinks are fired at temperatures of over 2,000 degrees Fahrenheit to ensure a smooth body, a strong base, and an overall beautiful result. Fireclay is made with durability in mind, and it is incredibly heat, chip, crack, and stain resistant. The 413 Fireclay has overall dimensions of 33"" x 18"" x 10"".",USD,632.00,InStock,2021-07-30,5,1,,Farmhouse-Style/Apron Sink Installation,All-Natural Materials - Eco-Friendly and Recyclable,"1"" Thick Bowl",Center Drain,Stain Resistant,Scratch Resistant,Limited Lifetime Warranty,"Fits Standard 3 1/2"" Drain",,,,,,,,https://www.mrdirectint.com/media/products/sink/413/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/413/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/413/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/413/product/dim_in.1000.png,,,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/413_specs.pdf,,,,,,,,,,,https://www.mrdirectint.com/files/install/apron_install.pdf,,,,,,,
https://www.mrdirectint.com/3121l-stainless-steel-kitchen-sink.html,3121L Stainless Steel Kitchen Sink,3121L,"The 3121L offset double bowl undermount sink is constructed from 304 grade stainless steel and is available in your choice of 18 or 16 gauge thicknesses. The surface has a brushed satin finish to help mask small scratches that occur over time and keep your sink looking beautiful for years. The overall dimensions of the 3121L are 31 1/2"" x 20 7/8"" x 9 1/4"" and a 33"" minimum cabinet size is required. This sink contains a 3 1/2"" offset drain, is fully insulated and comes with sound dampening pads. As always, our stainless steel sinks are covered under a limited lifetime warranty for as long as you own the sink.",USD,143.00,InStock,2021-07-30,4.91836734694,49,,16- or 18-Gauge Steel Available,Certified High-Quality 304 Stainless Steel,Brushed Satin Finish,Offset Drain,Thick Sound Dampener Rubber Pad,Fully Insulated,One-Piece Construction,Cardboard Cutout Template Included,Installation Hardware Included,cUPC Certified (Uniform Plumbing Code),Limited Lifetime Warranty,,,,,https://www.mrdirectint.com/media/products/sink/3121l/alt/21.1000.png,https://www.mrdirectint.com/media/products/sink/3121l/product/main.1000.png,https://www.mrdirectint.com/media/products/sink/3121l/alt/01.1000.png,https://www.mrdirectint.com/media/products/sink/3121l/alt/02.1000.png,https://www.mrdirectint.com/media/products/sink/3121l/alt/90.1000.png,https://www.mrdirectint.com/media/products/sink/3121l/product/dim_in.1000.png,,,,,,,,,,,,,,,https://www.mrdirectint.com/files/specs/3121l_specs.pdf,,https://www.mrdirectint.com/files/certs/cupc_stainless.pdf,,,https://www.mrdirectint.com/files/install/undermount_install.pdf,https://www.mrdirectint.com/files/dxfs/3121l_flush.dxf,https://www.mrdirectint.com/files/dxfs/3121l_full.dxf,https://www.mrdirectint.com/files/dxfs/3121l_neg.dxf,,,,,,,,,,
